obsid,Teff,log(g),[M/H],Mass,Radius
254215203,0.2689345314505775,0.2687400318979266,0.7119403561633252,0.1420355088772193,0.3089445698885571
254215223,0.3536585365853657,0.3229665071770334,0.7984702746552323,0.1802950737684421,0.2734722121057615
254216029,0.3446726572528882,0.6176236044657096,0.923088809054738,0.1537884471117779,0.0281520868235122
254216086,0.4223363286264439,0.335725677830941,0.7632402364120987,0.2678169542385596,0.3137883312695754
254216224,0.3613607188703462,0.3365231259968101,0.8143083400934832,0.2270567641910478,0.2767135261126083
254302141,0.3465982028241332,0.3588516746411483,0.8269015335882876,0.1137784446111527,0.2227766042683371
256907054,0.2817715019255455,0.49481658692185,0.916637694595743,0.1820455113778444,0.0958190691237526
264513039,0.3427471116816432,0.0789473684210525,0.5571136091474485,0.0742685671417854,0.2118144074586641
268107244,0.5423620025673941,0.6196172248803827,0.6884536640012361,0.1892973243310827,0.045159880544832
275610211,0.4518613607188704,0.5370813397129187,0.6927029010700351,0.1390347586896724,0.0561949158715128
277306166,0.3112965340179716,0.3652312599681021,0.7558233862556495,0.1900475118779695,0.1928035545196299
277315083,0.2997432605905006,0.3444976076555023,0.643720786495152,0.1465366341585396,0.1620292810838371
277315167,0.2317073170731705,0.1846092503987241,0.7515741491868505,0.2015503875968992,0.3648845509505426
277315180,0.3940949935815148,0.5901116427432217,0.8228840730868775,0.153538384596149,0.0349989074222448
280804177,0.2079589216944799,0.2974481658692185,0.9046239425194113,0.1800450112528132,0.2858183407385826
280806114,0.2997432605905006,0.1770334928229664,0.649785606675165,0.0225056264066016,0.2766771068541045
280806172,0.2785622593068035,0.4062998405103669,0.8570711167767605,0.1867966991747937,0.1831888702746012
280811156,0.2721437740693195,0.4074960127591706,0.7503766369220072,0.1192798199549887,0.1721174156894165
280812171,0.1585365853658533,0.3496810207336521,0.8917217136014215,0.1507876969242311,0.212215019302207
280813023,0.2875481386392811,0.3907496012759169,0.8002085989106501,0.1795448862215554,0.1861024109549129
280813128,0.3421052631578947,0.4114832535885168,0.6366129717618881,0.1145286321580395,0.1471702236142472
286911099,0.269576379974326,0.3042264752791068,0.8712094873874917,0.1170292573143285,0.2363245684317867
286911174,0.2708600770218226,0.432615629984051,0.9399698690462394,0.2025506376594148,0.1417073348386626
294505030,0.3369704749679076,0.5366826156299841,0.6861358983273458,0.134533633408352,0.0722193896132274
294512035,0.2984595635430036,0.3249601275917064,0.6094564839494726,0.1095273818454613,0.2176779080777915
294512143,0.3440308087291397,0.3409090909090908,0.6746243288136902,0.0315078769692423,0.1209847767499453
314503159,0.3889602053915273,0.3508771929824561,0.8165874763394754,0.1470367591897974,0.2299876174521087
314504052,0.4640564826700899,0.4342105263157895,0.847104724379032,0.4146036509127282,0.3105105980042246
314509063,0.2599486521181,0.2914673046251993,0.8189052420133658,0.0622655663915979,0.2332289314589555
314509106,0.4878048780487805,0.3337320574162677,0.6976860972688994,0.3063265816454114,0.3275183917255444
314509217,0.4229781771501923,0.4370015948963318,0.5659983775640283,0.1107776944236059,0.1144293102192439
314511056,0.3896020539152758,0.4892344497607656,0.7708116042801405,0.1655413853463366,0.0986233520285526
314511098,0.4724005134788189,0.3018341307814992,0.6582454513848649,0.0505126281570392,0.1906548182679
314511126,0.4608472400513479,0.286682615629984,0.6366129717618881,0.1010252563140785,0.2661883604049821
314511169,0.498716302952503,0.5669856459330141,0.7740178467956889,0.2973243310827707,0.0928691091849369
314511213,0.501925545571245,0.3173843700159489,0.6399737319890292,0.078019504876219,0.1872678272270377
314511219,0.3093709884467266,0.3185805422647527,0.7390195851199444,0.1162790697674418,0.2210648991186539
314512010,0.2143774069319639,0.2396331738437001,0.7861474871557151,0.1405351337834458,0.3493699468278826
314512029,0.4589216944801024,0.3385167464114831,0.6962181790087688,0.2313078269567391,0.2796999053099279
314512053,0.3780487804878047,0.5709728867623604,0.8955460269633406,0.1997999499874969,0.0398426688032631
314512106,0.3555840821566107,0.3149920255183412,0.7496426777919418,0.0630157539384846,0.1972102847986015
314512131,0.5224646983311936,0.6351674641148325,0.7125197975817977,0.1880470117529382,0.0196663995921042
314512138,0.2637997432605905,0.3943381180223285,0.8545602039633793,0.1717929482370592,0.172663704566975
314512162,0.4030808729139923,0.3600478468899521,0.7840614980492139,0.0812703175793948,0.2083909971592978
314512203,0.4396662387676509,0.4956140350877193,0.7056051299880248,0.1572893223305826,0.0786655983684172
314513001,0.4229781771501923,0.3389154704944178,0.7771082010275427,0.1792948237059264,0.2515113992279116
314514109,0.507060333761232,0.314194577352472,0.6045891760343028,0.180545136284071,0.23373880107801
314514213,0.3472400513478817,0.3564593301435407,0.6965272144319542,0.1420355088772193,0.1812950688323985
314515027,0.256739409499358,0.2735247208931419,0.7003901572217714,0.172543135783946,0.3217641488819287
314515058,0.4281129653401794,0.50518341307815,0.8629427898172828,0.3563390847711928,0.1449850681040133
314515072,0.506418485237484,0.3405103668261563,0.6503264186657395,0.1507876969242311,0.2622186612280573
314515115,0.4589216944801024,0.3620414673046251,0.7058369065554139,0.0765191297824456,0.1944424211523053
314515132,0.3908857509627728,0.4437799043062201,0.8396492447946845,0.4111027756939234,0.2360332143637556
314515135,0.4274711168164313,0.3907496012759169,0.7978908332367597,0.2410602650662666,0.2239056012819579
314515139,0.2304236200256739,0.3556618819776713,0.7898945416618379,0.1542885721430358,0.1769247578119309
314516128,0.5487804878048781,0.5474481658692184,0.7074979719550353,0.1700425106276569,0.0803408842595964
331102058,0.2978177150192551,0.4956140350877193,0.923359215050025,0.1930482620655164,0.1000801223687085
331102190,0.3600770218228497,0.3604465709728867,0.7270444624715108,0.19679919979995,0.2106489911865394
331102210,0.4557124518613604,0.5817384370015949,0.8576891876231313,0.2523130782695674,0.0578702017626921
331105072,0.2817715019255455,0.2834928229665071,0.8542125391122957,0.1072768192048012,0.2660791026294704
331114126,0.4679075738125799,0.383572567783094,0.781202920384749,0.2165541385346336,0.2192439361934591
335607156,0.2284980744544285,0.1866028708133971,0.5803298953142504,0.2515628907226807,0.4983975526258285
335610178,0.5462130937098841,0.4589314194577351,0.4628964345038049,0.1190297574393598,0.0972030009469007
335615248,0.1976893453145058,0.3775917065390749,0.9528334685363308,0.1272818204551138,0.1414159807706315
337404178,0.3478818998716302,0.2807017543859648,0.6768648356317842,0.1587896974243561,0.2212469954111734
337405062,0.5224646983311936,0.3580542264752789,0.6433344922161702,0.0812703175793948,0.1939689707917546
337501071,0.2708600770218226,0.3923444976076554,0.8383744736740448,0.1417854463615904,0.1731371549275257
337501075,0.3209242618741976,0.3062200956937798,0.7497585660756364,0.2308077019254814,0.308289023235487
337501134,0.2021822849807444,0.3899521531100477,0.9875999536446864,0.2270567641910478,0.1981207662611989
337502056,0.3369704749679076,0.4374003189792662,0.8722138525128442,0.1397849462365591,0.124262510015296
337502231,0.2811296534017971,0.4122807017543858,0.8764630895816432,0.1862965741435359,0.1540534634714837
337503033,0.3363286264441592,0.3413078149920254,0.8595434001622435,0.1837959489872468,0.2350498943841503
337503183,0.3087291399229781,0.4812599681020734,0.8231158496542665,0.1415353838459614,0.0868963507902979
337504026,0.5333761232349166,0.3233652312599681,0.6612199173330242,0.1477869467366842,0.2683006773982082
337504048,0.4287548138639279,0.3086124401913875,0.7229883725422026,0.1980495123780945,0.3173574186029572
337504063,0.2991014120667521,0.5374800637958531,0.9374975856607564,0.1825456364091023,0.0600553572729259
337504102,0.5320924261874196,0.5749601275917063,0.6815389964074632,0.1810452613153289,0.0735304829193677
337504107,0.3883183568677792,0.3624401913875598,0.8218410785336269,0.2745686421605401,0.2710321217860004
337504128,0.2528883183568675,0.3783891547049441,0.7561324216788349,0.1335333833458364,0.1797654599752349
337504148,0.3716302952503207,0.3452950558213716,0.7910534244987831,0.2055513878469617,0.2666982300240367
337504189,0.2978177150192551,0.3329346092503986,0.7953412909954803,0.1472868217054264,0.1953893218734067
337504200,0.4749679075738124,0.3580542264752789,0.7008923397844478,0.126531632908227,0.2243062131255007
337504229,0.4050064184852373,0.3257575757575756,0.6809981844168888,0.0825206301575393,0.2147643673974798
337504241,0.2573812580231065,0.024322169059011,0.3793796113879552,0.1485371342835709,0.7216111879962125
337505025,0.2798459563543001,0.2914673046251993,0.8463707652489666,0.1350337584396099,0.2624371767790808
337505135,0.048780487804878,0.1578947368421052,0.8826437980453509,0.2140535133783446,0.5762255080486561
337505208,0.2002567394094994,0.3094098883572567,0.9408969753157956,0.2060515128782195,0.2905892636025931
337505230,0.4749679075738124,0.3464912280701753,0.7095839610615366,0.1497874468617154,0.2614902760579795
337507145,0.4492939666238764,0.325358851674641,0.7242631436628423,0.1350337584396099,0.2246339864520358
337508013,0.3279845956354297,0.6212121212121212,0.9757407192799474,0.126531632908227,0.0007283851700779
337508023,0.2965340179717586,0.3883572567783092,0.8239656970680264,0.1630407601900475,0.1761235341248452
337508027,0.261232349165597,0.3173843700159489,0.8345115308842276,0.1240310077519379,0.2438633549420934
337508193,0.0558408215661101,0.1941786283891546,0.9209641905203384,0.1457864466116529,0.4316046325296817
337508203,0.1848523748395378,0.2807017543859648,0.8275196044346583,0.0815203800950237,0.2706679292009615
337508206,0.3889602053915273,0.5777511961722487,0.9142426700660564,0.2200550137534384,0.055065918857892
337508236,0.3966623876765083,0.5159489633173843,0.8079731139181828,0.1792948237059264,0.09672955058635
337513035,0.4627727856225929,0.3528708133971291,0.732684358944644,0.1052763190797699,0.215383494792046
337513056,0.4326059050064184,0.3293460925039873,0.7434619693282342,0.2148037009252313,0.2780610386772525
337515195,0.3331193838254171,0.4134768740031896,0.650674083516823,0.1045261315328832,0.1488090902469225
337516140,0.3010269576379971,0.1778309409888355,0.6711090508749564,0.1500375093773443,0.4214800786655983
337516224,0.3344030808729137,0.2687400318979266,0.6836636149418627,0.0647661915478869,0.2655692330104159
338201166,0.4281129653401794,0.3365231259968101,0.6849770154904006,0.0890222555638909,0.2306067448466749
338206024,0.4595635430038509,0.5139553429027112,0.6721520454282072,0.1622905726431607,0.0816155583072328
338207023,0.3344030808729137,0.4513556618819777,0.7477498358249314,0.1217804451112778,0.0920678854978512
338208200,0.2265725288831834,0.4174641148325356,0.936068296828524,0.1620405101275319,0.1324204239201689
338209134,0.3029525032092426,0.3066188197767145,0.821184378259358,0.1010252563140785,0.2270012382547891
338213117,0.3299101412066751,0.4134768740031896,0.6821184378259357,0.1437859464866216,0.1689125209410736
338214205,0.282413350449294,0.5606060606060604,0.984393711129138,0.1577894473618404,0.0372569014494864
338216067,0.1424903722721437,0.0741626794258373,0.6504036775215358,0.3435858964741186,0.8787602884405274
338216223,0.1450577663671373,0.2635566188197766,0.8523969560010816,0.1250312578144536,0.3087988928545415
339802188,0.3350449293966622,0.3580542264752789,0.8782786726928574,0.2095523880970242,0.2632748197246704
339803149,0.3568677792041077,0.4541467304625198,0.6773283887665623,0.1170292573143285,0.1035035326680748
339807127,0.4017971758664953,0.3931419457735247,0.6264148027967705,0.0985246311577894,0.1629397625464345
339810028,0.3697047496790757,0.4126794258373204,0.7073048248155445,0.1302825706426607,0.1332944861242625
339810119,0.524390243902439,0.4597288676236045,0.8288330049831961,0.4356089022255564,0.1831888702746012
339812081,0.4024390243902438,0.5741626794258373,0.8360953374280526,0.1457864466116529,0.0330322674630344
339814102,0.4749679075738124,0.4956140350877193,0.6351450535017575,0.1415353838459614,0.0809964309126666
339814123,0.4454428754813864,0.6148325358851673,0.7955730675628694,0.1457864466116529,0.0212688469662757
339815029,0.3863928112965338,0.3026315789473683,0.7316413643913933,0.0827706926731682,0.2188069050914123
340005235,0.487163029525032,0.3261562998405104,0.6191910997798122,0.0697674418604651,0.1916017189890013
340503098,0.3979460847240048,0.4158692185007974,0.7040985822999961,0.1417854463615904,0.2441182897516206
340508058,0.2105263157894734,0.1503189792663476,0.6619925058909877,0.1657914478619654,0.4608128778498069
340509241,0.4268292682926828,0.4848484848484847,0.611774249623363,0.1035258814703676,0.074477383640469
340510019,0.1071887034659817,0.2950558213716107,0.9321280951829104,0.1617904476119029,0.2509651103503533
340510218,0.4281129653401794,0.3193779904306218,0.7296326341406884,0.126531632908227,0.2335931240439945
340601126,0.4563543003851089,0.5622009569377989,0.7076138602387299,0.1515378844711177,0.0635516060893
341601052,0.0609756097560976,0.2344497607655502,0.9296944412253254,0.1692923230807702,0.4163813824750528
341601096,0.4043645699614888,0.297846889952153,0.6600610344960791,0.2165541385346336,0.2475417000509869
341602034,0.238767650834403,0.2097288676236043,0.8140765635260941,0.1362840710177544,0.1579867433899045
341602046,0.2676508344030806,0.3995215311004784,0.8738749179124656,0.1675418854713679,0.1531065627503824
341602082,0.4813863928112964,0.3361244019138756,0.6719975277166145,0.1240310077519379,0.2306067448466749
341602089,0.3202824133504491,0.4473684210526315,0.7971182446787962,0.1547886971742936,0.2578119309490858
341602096,0.3876765083440308,0.3233652312599681,0.7688415034573337,0.1597899474868717,0.275074659479933
341602125,0.2740693196405646,0.3979266347687399,0.8589253293158727,0.1560390097524381,0.1736470245465802
341602170,0.4685494223363284,0.5099681020733652,0.689535287982385,0.1742935733933483,0.089300021851555
341602206,0.3299101412066751,0.3245614035087719,0.8128017924054545,0.1462865716429107,0.2433534853230388
341609068,0.5494223363286261,0.4649122807017544,0.7900104299455325,0.3413353338334584,0.1746667637846893
341610037,0.2098844672657249,0.3193779904306218,0.9549194576428324,0.2340585146286571,0.3297399664942821
343810028,0.4133504492939663,0.5187400318979264,0.8289488932668907,0.2363090772693173,0.0904290188651759
361412150,0.3889602053915273,0.1431419457735246,0.6080658245451385,0.0252563140785196,0.1688761016825697
361412183,0.490372272143774,0.2970494417862839,0.6279213504847992,0.059264816204051,0.1818049384514531
374203199,0.1354300385109113,0.2663476874003189,0.8855796345656121,0.1467866966741685,0.2644402359967951
374204089,0.4338896020539153,0.3373205741626794,0.7280874570247614,0.2143035758939735,0.2786437468133149
374210047,0.3331193838254171,0.4254385964912278,0.7877312936995402,0.1732933233308327,0.1320926505936339
379303031,0.4370988446726569,0.3365231259968101,0.7462819175648008,0.2315578894723681,0.2802461941874863
379303058,0.4050064184852373,0.3397129186602869,0.743423339900336,0.1827956989247312,0.2592322820307378
379303229,0.4390243902439024,0.5195374800637959,0.822768184803183,0.2735683920980245,0.1067084274164178
379305215,0.50385109114249,0.3337320574162677,0.6840112797929462,0.3155788947236809,0.3070143491878505
379306105,0.4653401797175864,0.2970494417862839,0.65581179742728,0.123780945236309,0.2729259232282031
379306111,0.4460847240051349,0.5283094098883571,0.7341136477768764,0.1795448862215554,0.0782285672663704
379307073,0.4762516046213094,0.3556618819776713,0.7066094951133773,0.1282820705176294,0.2234685701799111
379310016,0.4499358151476249,0.3560606060606059,0.7429984161934562,0.2223055763940986,0.2473231844999635
379310078,0.1771501925545568,0.3094098883572567,0.8787035963997373,0.2298074518629657,0.3074149610313934
379310106,0.5468549422336326,0.6295853269537478,0.6805732607100088,0.1542885721430358,0.0144220263675431
379311131,0.474326059050064,0.4908293460925038,0.7176188820643565,0.1752938234558639,0.0930876247359603
379311156,0.27599486521181,0.3098086124401912,0.632788658399969,0.1207801950487622,0.1876684390705804
379311165,0.3780487804878047,0.4246411483253588,0.9419785992969444,0.3945986496624156,0.2382547891324933
379311237,0.0744544287548136,0.1838118022328547,0.8793989261019044,0.1707926981745436,0.419513438706388
379314198,0.4210526315789473,0.5917065390749602,0.674585699385792,0.1277819454863716,0.0132201908369145
379315065,0.4223363286264439,0.5669856459330141,0.8419670104685749,0.180545136284071,0.048364775293175
379315076,0.50385109114249,0.4685007974481657,0.6845907212114188,0.2690672668167042,0.146186903634642
379315088,0.2811296534017971,0.286682615629984,0.742303086491289,0.0992748187046762,0.2424794231189453
379315227,0.4422336328626444,0.3596491228070174,0.7583729284969289,0.1690422605651413,0.2338116395950178
379316089,0.3889602053915273,0.3229665071770334,0.768455209178352,0.1055263815953988,0.2188069050914123
379316144,0.3151476251604621,0.3261562998405104,0.8911036427550507,0.3400850212553138,0.4440235996795105
379316185,0.4602053915275994,0.5737639553429027,0.8102908795920732,0.2078019504876219,0.0693058489329157
379316200,0.2002567394094994,0.297846889952153,0.7331479120794221,0.0905226306576644,0.2233228931458955
379316239,0.1867779204107829,0.2041467304625199,0.7783829721481824,0.1730432608152038,0.3777405492024183
379811160,0.3806161745827983,0.3409090909090908,0.8206049368408853,0.3610902725681421,0.3466385024400903
379816067,0.4595635430038509,0.3584529505582137,0.7182369529107273,0.1732933233308327,0.2591230242552261
379816163,0.487163029525032,0.3712121212121212,0.712133503302816,0.1585396349087272,0.2142544977784252
379816218,0.4345314505776634,0.3285486443381179,0.7641287132537566,0.2243060765191297,0.2805739675140214
386404191,0.3241335044929396,0.5358851674641149,0.7587978522038088,0.1405351337834458,0.0635151868307961
386405158,0.3388960205391527,0.3528708133971291,0.6995016803801135,0.2748187046761691,0.2917546798747178
386405225,0.4473684210526314,0.4318181818181817,0.6439911924904391,0.1285321330332583,0.1086022288586204
386410041,0.268292682926829,0.2420255183413077,0.6441457102020318,0.2450612653163291,0.4242843615703984
387507056,0.492297817715019,0.3524720893141945,0.6792984895893691,0.0682670667666916,0.203037366159225
387604121,0.2098844672657249,0.3899521531100477,0.9162514003167612,0.1667916979244811,0.1695316483356399
387605007,0.269576379974326,0.2539872408293461,0.609997295940047,0.0622655663915979,0.2070070653361497
387605127,0.2284980744544285,0.3823763955342903,0.8213388959709507,0.1407851962990747,0.1509942457571564
387706220,0.4043645699614888,0.3728070175438597,0.7287441572990303,0.1610402600650162,0.1903998834583728
387706233,0.3709884467265723,0.3197767145135566,0.7674122146251013,0.2073018254563641,0.3108747905892636
387707138,0.3915275994865212,0.4126794258373204,0.6938617839069803,0.1560390097524381,0.1268118581105688
387708136,0.2400513478818999,0.2982456140350876,0.8141538223818905,0.2885721430357589,0.3591303081069269
391804240,0.5494223363286261,0.4900318979266348,0.6337157646695252,0.1117779444861215,0.2280573967514021
391806139,0.2772785622593066,0.5570175438596491,0.9386178390698032,0.1447861965491373,0.0369655473814553
391808049,0.3016688061617456,0.3728070175438597,0.70317147603044,0.1125281320330082,0.162757666253915
391808074,0.1071887034659817,0.0669856459330142,0.7288600455827249,0.0410102525631408,0.5270230898098915
391808130,0.3491655969191272,0.2890749601275917,0.8158921466373082,0.1027756939234808,0.2253259523636099
391808246,0.2670089858793325,0.2109250398724081,0.6665121489550739,0.1820455113778444,0.3694733775220337
391809146,0.3626444159178432,0.3512759170653906,0.6257581025225016,0.134533633408352,0.2027460120911938
391811057,0.4756097560975609,0.4254385964912278,0.678371383319813,0.2065516379094774,0.1633403743899774
391811065,0.3376123234916557,0.3149920255183412,0.8202186425619036,0.0850212553138284,0.1847184791317649
391811081,0.4293966623876764,0.3237639553429026,0.7128674624328813,0.1780445111277819,0.2422609075679219
391812141,0.2830551989730421,0.270334928229665,0.7339205006373855,0.2113028257064266,0.2903343287930657
391813058,0.261232349165597,0.3381180223285486,0.8966662803723876,0.1107776944236059,0.2239420205404617
391815193,0.4293966623876764,0.337719298245614,0.7585660756364198,0.1717929482370592,0.2320270959283269
391816108,0.4768934531450575,0.3341307814992026,0.6758218410785336,0.234558639659915,0.2986015004734503
398008153,0.3138639281129651,0.4816586921850078,0.8557963456561208,0.1707926981745436,0.0969844853958773
399201055,0.3825417201540433,0.4688995215311003,0.7789237841387568,0.1575393848462115,0.0940345254570616
399202091,0.4030808729139923,0.335725677830941,0.7292463398617066,0.6241560390097525,0.5321946245174448
399202190,0.2708600770218226,0.3281499202551834,0.9182601305674662,0.1775443860965241,0.2526039769830286
399204009,0.0198973042362,0.2033492822966506,0.957971182446788,0.202050512628157,0.4599388156457134
399204130,0.4749679075738124,0.3433014354066984,0.6823888438212229,0.0927731932983245,0.21112244154709
399205227,0.4300385109114248,0.3660287081339711,0.7589523699154015,0.2140535133783446,0.2587224124116832
399208165,0.4929396662387675,0.5857256778309409,0.7750608413489396,0.1880470117529382,0.037038385898463
399209120,0.4820282413350449,0.3385167464114831,0.7031328466025417,0.2105526381595399,0.2572656420715274
399210034,0.3363286264441592,0.3963317384370014,0.755707497971955,0.1700425106276569,0.1741568941656348
399210043,0.2355584082156609,0.3979266347687399,0.8259357978908332,0.1510377594398599,0.1446937140359822
399210087,0.5057766367137355,0.3492822966507176,0.6679800672152045,0.1705426356589147,0.2665161337315173
399210090,0.3863928112965338,0.4577352472089312,0.7341909066326727,0.1412853213303326,0.0859494500691965
399210184,0.24390243902439,0.3305422647527909,0.9524858036852474,0.1370342585646411,0.23373880107801
399211017,0.3607188703465982,0.4262360446570973,0.7674122146251013,0.164291072768192,0.1382475052807924
399211104,0.2984595635430036,0.363237639553429,0.7660601846486653,0.1207801950487622,0.1732099934445335
399211157,0.2740693196405646,0.498006379585327,0.9800672152045428,0.1770442610652663,0.0881346055794304
399211210,0.3074454428754811,0.3145933014354065,0.8226136670915903,0.3430857714428607,0.3063952217932844
399212247,0.268292682926829,0.4238437001594896,0.8011357051802063,0.1437859464866216,0.1273581469881272
399213010,0.3966623876765083,0.4118819776714514,0.6980337621199829,0.258814703675919,0.2164032340301551
399216070,0.3356867779204107,0.316188197767145,0.7757561710511067,0.1330332583145786,0.2511472066428727
399216102,0.3530166880616172,0.3421052631578948,0.790589871364005,0.0637659414853713,0.1896714982882949
399216113,0.2291399229781769,0.1834130781499202,0.7652489666628037,0.3488372093023256,0.5875154781848642
399216230,0.2227214377406929,0.284688995215311,0.8543670568238884,0.1640410102525631,0.3012965256027388
400301067,0.2625160462130935,0.2496012759170652,0.801097075752308,0.2125531382845711,0.3529390341612645
400302055,0.4942233632862645,0.3628389154704942,0.637926372310426,0.1417854463615904,0.2608347294049093
400302076,0.3543003851091142,0.4102870813397129,0.6497083478193688,0.115778944736184,0.1244081870493117
400302143,0.2041078305519894,0.226475279106858,0.6993471626685208,0.2160540135033758,0.4220992060601646
400302144,0.3722721437740692,0.3114035087719297,0.6685981380615753,0.2338084521130282,0.2514749799694078
400302194,0.3831835686777918,0.2834928229665071,0.5853903503689111,0.1205301325331333,0.2311166144657295
400302195,0.282413350449294,0.3050239234449761,0.8914899370340325,0.1492873218304576,0.2427343579284725
400302241,0.1630295250320923,0.2551834130781499,0.8498474137598022,0.1090272568142035,0.2868016607181878
400304139,0.4075738125802308,0.3237639553429026,0.7529261791632865,0.0547636909227306,0.1806395221793284
400305078,0.3575096277278562,0.3680223285486442,0.6167960752501255,0.1365341335333833,0.1696044868526477
400310220,0.245186136071887,0.4126794258373204,0.9037740951056514,0.1492873218304576,0.139485760069925
400311150,0.0006418485237484,0.0334928229665071,0.7842160157608066,0.2730682670667667,0.8636098769029064
400316151,0.2933247753530166,0.4908293460925038,0.890253795341291,0.1567891972993249,0.0905018573821836
400316183,0.240693196405648,0.3086124401913875,0.7662533317881561,0.1490372593148287,0.2816301260106344
400514148,0.4512195121951219,0.3732057416267943,0.6694093560474369,0.1045261315328832,0.2332653507174593
401203229,0.3491655969191272,0.3261562998405104,0.7499517132151272,0.2423105776444111,0.2910991332216476
401212241,0.2946084724005136,0.3249601275917064,0.7101247730521111,0.2858214553638409,0.3492606890523709
404312038,0.3851091142490372,0.3536682615629983,0.8048441302584308,0.1575393848462115,0.2258358219826644
406401213,0.234274711168164,0.2990430622009569,0.9093367327229884,0.159039759939985,0.2575934153980624
406403146,0.3761232349165597,0.348883572567783,0.6812299609842778,0.1442860715178794,0.1943331633767936
406404028,0.4409499358151474,0.5610047846889953,0.8288716344110943,0.2493123280820205,0.0574331706606453
406406040,0.3331193838254171,0.3644338118022326,0.7489473480897747,0.1752938234558639,0.1900356908733338
406406041,0.4261874197689344,0.4529505582137162,0.7088886313593695,0.1825456364091023,0.1388666326753587
406406068,0.3356867779204107,0.3604465709728867,0.6628037238768494,0.1005251312828207,0.1473887391652706
406406116,0.3896020539152758,0.4405901116427432,0.7910920539266812,0.1892973243310827,0.1336586787093014
406406186,0.5770218228498072,0.5203349282296649,0.772240893112373,0.4628657164291073,0.1659625610022579
406407042,0.4589216944801024,0.3492822966507176,0.7054119828485339,0.0482620655163791,0.1855197028188506
406407163,0.2227214377406929,0.2364433811802232,0.6625333178815621,0.1025256314078519,0.2805739675140214
406408007,0.4948652118100125,0.3807814992025519,0.6997334569475026,0.1155288822205551,0.2206278680166072
406408076,0.3337612323491656,0.3133971291866029,0.7697686097268899,0.0762690672668167,0.1953529026149027
406409241,0.4133504492939663,0.3440988835725678,0.7643991192490439,0.2205551387846961,0.2797727438269356
406410242,0.4069319640564823,0.3245614035087719,0.7447753698767721,0.0855213803450862,0.2048947483429237
406414133,0.4910141206675225,0.3891547049441787,0.6804187429984161,0.2143035758939735,0.2856362444460631
406914157,0.2015404364569959,0.3983253588516747,0.9309692123459652,0.1807951987996999,0.1655619491587151
410204238,0.495507060333761,0.3185805422647527,0.6364198246223973,0.4051012753188298,0.3435428654672591
410212066,0.2849807445442875,0.3851674641148325,0.866573956039711,0.2370592648162041,0.2116687304246485
410215065,0.5372272143774066,0.3030303030303028,0.6041256228995249,0.0627656914228557,0.1882147279481389
410808042,0.4017971758664953,0.3903508771929825,0.8635608606636536,0.3215803950987747,0.2715055721465511
410808230,0.2008985879332474,0.2719298245614034,0.8365202611349325,0.1622905726431607,0.304355743317066
410808239,0.2734274711168165,0.3859649122807017,0.8213388959709507,0.1527881970492623,0.1717168038458737
410809147,0.2676508344030806,0.3245614035087719,0.8845752694402595,0.2353088272068016,0.2978366960448685
410809205,0.3164313222079586,0.3584529505582137,0.808011743346081,0.1977994498624656,0.1896714982882949
410812162,0.2252888318356865,0.4011164274322168,0.9078301850349596,0.1555388847211803,0.156420715274237
410813038,0.3305519897304236,0.3301435406698564,0.7788465252829605,0.2185546386596649,0.2585038968606599
410813102,0.1014120667522462,0.1212121212121211,0.782748097500676,0.1090272568142035,0.511326389394712
410813104,0.5686777920410782,0.5043859649122807,0.8083207787692663,0.5061265316329082,0.1965911574040353
410814238,0.3267008985879331,0.5689792663476875,0.9228184030594506,0.1557889472368092,0.0311020467623278
414408127,0.4082156611039793,0.5223285486443382,0.742534863058678,0.1847961990497624,0.0771724087697574
414413211,0.2920410783055196,0.4186602870813395,0.8570324873488623,0.1797949487371843,0.1609367033287202
414415099,0.496790757381258,0.4222488038277511,0.3504461698922238,0.0980245061265316,0.0947264913686357
414601028,0.3973042362002568,0.3317384370015948,0.7863406342952061,0.1872968242060515,0.2539879088061767
414601060,0.3132220795892166,0.4286283891547048,0.7589523699154015,0.1782945736434108,0.1527423701653434
414601185,0.2092426187419769,0.1188197767145134,0.6168733341059218,0.2265566391597899,0.6780173355670479
414602031,0.2644415917843385,0.2240829346092503,0.7251516205045003,0.1470367591897974,0.32485978585476
414602078,0.3055198973042361,0.3022328548644337,0.7497971955035345,0.1687921980495124,0.2562094835749144
414603010,0.3491655969191272,0.3078149920255182,0.732259435237764,0.2508127031757939,0.2928472576298346
414603016,0.4332477535301668,0.5705741626794257,0.7424189747749835,0.1252813203300825,0.0474542938305775
414603109,0.2259306803594349,0.376395534290271,0.848920307490246,0.1137784446111527,0.1367178964236288
414603111,0.4640564826700899,0.3656299840510365,0.6877197048711708,0.0632658164541135,0.1902906256828611
414603185,0.3754813863928112,0.3389154704944178,0.784756827751381,0.2473118279569892,0.3070871877048583
414603211,0.3703465982028242,0.4836523125996811,0.8154285935025302,0.2213053263315829,0.1153397916818413
414603217,0.3132220795892166,0.4282296650717702,0.8213002665430524,0.1375343835958989,0.122878578192148
414604063,0.2015404364569959,0.3225677830940987,0.8960095800981187,0.1627906976744186,0.2586495738946754
414605139,0.0481386392811296,0.1491228070175437,0.8576119287673349,0.3105776444111028,0.6209847767499453
414605189,0.3908857509627728,0.379585326953748,0.6935913779116931,0.2323080770192548,0.2235778279554228
414605209,0.3395378690629012,0.383572567783094,0.7592614053385869,0.1817954488622155,0.1940053900502586
